total,year,month,source,region,period
4416.0,2024,1,hotel_occupancy,total national,2024-01
10851.0,2023,12,hotel_occupancy,total national,2023-12
8006.0,2023,11,hotel_occupancy,total national,2023-11
18661.0,2023,10,hotel_occupancy,total national,2023-10
29283.0,2023,9,hotel_occupancy,total national,2023-09
50375.0,2023,8,hotel_occupancy,total national,2023-08
38383.0,2023,7,hotel_occupancy,total national,2023-07
20623.0,2023,6,hotel_occupancy,total national,2023-06
14126.0,2023,5,hotel_occupancy,total national,2023-05
20148.0,2023,4,hotel_occupancy,total national,2023-04
10686.0,2023,3,hotel_occupancy,total national,2023-03
7098.0,2023,2,hotel_occupancy,total national,2023-02
4470.0,2023,1,hotel_occupancy,total national,2023-01
10711.0,2022,12,hotel_occupancy,total national,2022-12
8962.0,2022,11,hotel_occupancy,total national,2022-11
22163.0,2022,10,hotel_occupancy,total national,2022-10
27021.0,2022,9,hotel_occupancy,total national,2022-09
53889.0,2022,8,hotel_occupancy,total national,2022-08
45216.0,2022,7,hotel_occupancy,total national,2022-07
23002.0,2022,6,hotel_occupancy,total national,2022-06
19825.0,2022,5,hotel_occupancy,total national,2022-05
22312.0,2022,4,hotel_occupancy,total national,2022-04
11384.0,2022,3,hotel_occupancy,total national,2022-03
10693.0,2022,2,hotel_occupancy,total national,2022-02
5808.0,2022,1,hotel_occupancy,total national,2022-01
155.0,2025,2,hotel_occupancy,total national,2025-02
212.0,2025,1,hotel_occupancy,total national,2025-01
541.0,2024,12,hotel_occupancy,total national,2024-12
1382.0,2024,11,hotel_occupancy,total national,2024-11
4417.0,2024,10,hotel_occupancy,total national,2024-10
9005.0,2024,9,hotel_occupancy,total national,2024-09
9806.0,2024,8,hotel_occupancy,total national,2024-08
9742.0,2024,7,hotel_occupancy,total national,2024-07
7759.0,2024,6,hotel_occupancy,total national,2024-06
5024.0,2024,5,hotel_occupancy,total national,2024-05
2992.0,2024,4,hotel_occupancy,total national,2024-04
1722.0,2024,3,hotel_occupancy,total national,2024-03
736.0,2024,2,hotel_occupancy,total national,2024-02
606.0,2024,1,hotel_occupancy,total national,2024-01
747.0,2023,12,hotel_occupancy,total national,2023-12
963.0,2023,11,hotel_occupancy,total national,2023-11
3289.0,2023,10,hotel_occupancy,total national,2023-10
6741.0,2023,9,hotel_occupancy,total national,2023-09
7661.0,2023,8,hotel_occupancy,total national,2023-08
7333.0,2023,7,hotel_occupancy,total national,2023-07
5168.0,2023,6,hotel_occupancy,total national,2023-06
3410.0,2023,5,hotel_occupancy,total national,2023-05
2628.0,2023,4,hotel_occupancy,total national,2023-04
974.0,2023,3,hotel_occupancy,total national,2023-03
816.0,2023,2,hotel_occupancy,total national,2023-02
567.0,2023,1,hotel_occupancy,total national,2023-01
775.0,2022,12,hotel_occupancy,total national,2022-12
1129.0,2022,11,hotel_occupancy,total national,2022-11
3640.0,2022,10,hotel_occupancy,total national,2022-10
5107.0,2022,9,hotel_occupancy,total national,2022-09
7477.0,2022,8,hotel_occupancy,total national,2022-08
6049.0,2022,7,hotel_occupancy,total national,2022-07
4109.0,2022,6,hotel_occupancy,total national,2022-06
3110.0,2022,5,hotel_occupancy,total national,2022-05
1942.0,2022,4,hotel_occupancy,total national,2022-04
1366.0,2022,3,hotel_occupancy,total national,2022-03
617.0,2022,2,hotel_occupancy,total national,2022-02
269.0,2022,1,hotel_occupancy,total national,2022-01
9836.0,2025,2,hotel_occupancy,total national,2025-02
10142.0,2025,1,hotel_occupancy,total national,2025-01
28643.0,2024,12,hotel_occupancy,total national,2024-12
25590.0,2024,11,hotel_occupancy,total national,2024-11
39092.0,2024,10,hotel_occupancy,total national,2024-10
77589.0,2024,9,hotel_occupancy,total national,2024-09
195696.0,2024,8,hotel_occupancy,total national,2024-08
127373.0,2024,7,hotel_occupancy,total national,2024-07
59446.0,2024,6,hotel_occupancy,total national,2024-06
45189.0,2024,5,hotel_occupancy,total national,2024-05
29096.0,2024,4,hotel_occupancy,total national,2024-04
42638.0,2024,3,hotel_occupancy,total national,2024-03
13768.0,2024,2,hotel_occupancy,total national,2024-02
10606.0,2024,1,hotel_occupancy,total national,2024-01
28814.0,2023,12,hotel_occupancy,total national,2023-12
18769.0,2023,11,hotel_occupancy,total national,2023-11
48968.0,2023,10,hotel_occupancy,total national,2023-10
81971.0,2023,9,hotel_occupancy,total national,2023-09
200064.0,2023,8,hotel_occupancy,total national,2023-08
135720.0,2023,7,hotel_occupancy,total national,2023-07
56743.0,2023,6,hotel_occupancy,total national,2023-06
35727.0,2023,5,hotel_occupancy,total national,2023-05
52692.0,2023,4,hotel_occupancy,total national,2023-04
24014.0,2023,3,hotel_occupancy,total national,2023-03
16341.0,2023,2,hotel_occupancy,total national,2023-02
11198.0,2023,1,hotel_occupancy,total national,2023-01
26272.0,2022,12,hotel_occupancy,total national,2022-12
20958.0,2022,11,hotel_occupancy,total national,2022-11
52013.0,2022,10,hotel_occupancy,total national,2022-10
74201.0,2022,9,hotel_occupancy,total national,2022-09
199979.0,2022,8,hotel_occupancy,total national,2022-08
144572.0,2022,7,hotel_occupancy,total national,2022-07
59713.0,2022,6,hotel_occupancy,total national,2022-06
46934.0,2022,5,hotel_occupancy,total national,2022-05
54832.0,2022,4,hotel_occupancy,total national,2022-04
23143.0,2022,3,hotel_occupancy,total national,2022-03
21698.0,2022,2,hotel_occupancy,total national,2022-02
11247.0,2022,1,hotel_occupancy,total national,2022-01
9497.0,2025,2,hotel_occupancy,total national,2025-02
9565.0,2025,1,hotel_occupancy,total national,2025-01
27224.0,2024,12,hotel_occupancy,total national,2024-12
22167.0,2024,11,hotel_occupancy,total national,2024-11
29695.0,2024,10,hotel_occupancy,total national,2024-10
59125.0,2024,9,hotel_occupancy,total national,2024-09
169905.0,2024,8,hotel_occupancy,total national,2024-08
98098.0,2024,7,hotel_occupancy,total national,2024-07
44418.0,2024,6,hotel_occupancy,total national,2024-06
36330.0,2024,5,hotel_occupancy,total national,2024-05
23488.0,2024,4,hotel_occupancy,total national,2024-04
39469.0,2024,3,hotel_occupancy,total national,2024-03
12101.0,2024,2,hotel_occupancy,total national,2024-02
9232.0,2024,1,hotel_occupancy,total national,2024-01
26994.0,2023,12,hotel_occupancy,total national,2023-12
16577.0,2023,11,hotel_occupancy,total national,2023-11
42237.0,2023,10,hotel_occupancy,total national,2023-10
66632.0,2023,9,hotel_occupancy,total national,2023-09
177374.0,2023,8,hotel_occupancy,total national,2023-08
115599.0,2023,7,hotel_occupancy,total national,2023-07
44931.0,2023,6,hotel_occupancy,total national,2023-06
28085.0,2023,5,hotel_occupancy,total national,2023-05
47341.0,2023,4,hotel_occupancy,total national,2023-04
22152.0,2023,3,hotel_occupancy,total national,2023-03
14657.0,2023,2,hotel_occupancy,total national,2023-02
9593.0,2023,1,hotel_occupancy,total national,2023-01
24168.0,2022,12,hotel_occupancy,total national,2022-12
18964.0,2022,11,hotel_occupancy,total national,2022-11
44265.0,2022,10,hotel_occupancy,total national,2022-10
63130.0,2022,9,hotel_occupancy,total national,2022-09
178612.0,2022,8,hotel_occupancy,total national,2022-08
127046.0,2022,7,hotel_occupancy,total national,2022-07
49533.0,2022,6,hotel_occupancy,total national,2022-06
40723.0,2022,5,hotel_occupancy,total national,2022-05
50402.0,2022,4,hotel_occupancy,total national,2022-04
20696.0,2022,3,hotel_occupancy,total national,2022-03
20338.0,2022,2,hotel_occupancy,total national,2022-02
10741.0,2022,1,hotel_occupancy,total national,2022-01
339.0,2025,2,hotel_occupancy,total national,2025-02
577.0,2025,1,hotel_occupancy,total national,2025-01
1420.0,2024,12,hotel_occupancy,total national,2024-12
3422.0,2024,11,hotel_occupancy,total national,2024-11
9396.0,2024,10,hotel_occupancy,total national,2024-10
18464.0,2024,9,hotel_occupancy,total national,2024-09
25791.0,2024,8,hotel_occupancy,total national,2024-08
29275.0,2024,7,hotel_occupancy,total national,2024-07
15028.0,2024,6,hotel_occupancy,total national,2024-06
8859.0,2024,5,hotel_occupancy,total national,2024-05
5608.0,2024,4,hotel_occupancy,total national,2024-04
3169.0,2024,3,hotel_occupancy,total national,2024-03
1667.0,2024,2,hotel_occupancy,total national,2024-02
1374.0,2024,1,hotel_occupancy,total national,2024-01
1820.0,2023,12,hotel_occupancy,total national,2023-12
2192.0,2023,11,hotel_occupancy,total national,2023-11
6731.0,2023,10,hotel_occupancy,total national,2023-10
15339.0,2023,9,hotel_occupancy,total national,2023-09
22690.0,2023,8,hotel_occupancy,total national,2023-08
20121.0,2023,7,hotel_occupancy,total national,2023-07
11812.0,2023,6,hotel_occupancy,total national,2023-06
7642.0,2023,5,hotel_occupancy,total national,2023-05
5351.0,2023,4,hotel_occupancy,total national,2023-04
1862.0,2023,3,hotel_occupancy,total national,2023-03
1684.0,2023,2,hotel_occupancy,total national,2023-02
1605.0,2023,1,hotel_occupancy,total national,2023-01
2104.0,2022,12,hotel_occupancy,total national,2022-12
1994.0,2022,11,hotel_occupancy,total national,2022-11
7748.0,2022,10,hotel_occupancy,total national,2022-10
11070.0,2022,9,hotel_occupancy,total national,2022-09
21367.0,2022,8,hotel_occupancy,total national,2022-08
17526.0,2022,7,hotel_occupancy,total national,2022-07
10180.0,2022,6,hotel_occupancy,total national,2022-06
6211.0,2022,5,hotel_occupancy,total national,2022-05
4430.0,2022,4,hotel_occupancy,total national,2022-04
2447.0,2022,3,hotel_occupancy,total national,2022-03
1360.0,2022,2,hotel_occupancy,total national,2022-02
506.0,2022,1,hotel_occupancy,total national,2022-01
40445.0,2025,2,hotel_occupancy,total national,2025-02
27980.0,2025,1,hotel_occupancy,total national,2025-01
66077.0,2024,12,hotel_occupancy,total national,2024-12
66003.0,2024,11,hotel_occupancy,total national,2024-11
77647.0,2024,10,hotel_occupancy,total national,2024-10
73785.0,2024,9,hotel_occupancy,total national,2024-09
113072.0,2024,8,hotel_occupancy,total national,2024-08
92274.0,2024,7,hotel_occupancy,total national,2024-07
72817.0,2024,6,hotel_occupancy,total national,2024-06
73486.0,2024,5,hotel_occupancy,total national,2024-05
61296.0,2024,4,hotel_occupancy,total national,2024-04
70599.0,2024,3,hotel_occupancy,total national,2024-03
38531.0,2024,2,hotel_occupancy,total national,2024-02
29929.0,2024,1,hotel_occupancy,total national,2024-01
71783.0,2023,12,hotel_occupancy,total national,2023-12
52714.0,2023,11,hotel_occupancy,total national,2023-11
70065.0,2023,10,hotel_occupancy,total national,2023-10
73232.0,2023,9,hotel_occupancy,total national,2023-09
106158.0,2023,8,hotel_occupancy,total national,2023-08
86435.0,2023,7,hotel_occupancy,total national,2023-07
72267.0,2023,6,hotel_occupancy,total national,2023-06
64069.0,2023,5,hotel_occupancy,total national,2023-05
89920.0,2023,4,hotel_occupancy,total national,2023-04
51291.0,2023,3,hotel_occupancy,total national,2023-03
41187.0,2023,2,hotel_occupancy,total national,2023-02
27517.0,2023,1,hotel_occupancy,total national,2023-01
63227.0,2022,12,hotel_occupancy,total national,2022-12
51682.0,2022,11,hotel_occupancy,total national,2022-11
73210.0,2022,10,hotel_occupancy,total national,2022-10
69227.0,2022,9,hotel_occupancy,total national,2022-09
103313.0,2022,8,hotel_occupancy,total national,2022-08
87842.0,2022,7,hotel_occupancy,total national,2022-07
65997.0,2022,6,hotel_occupancy,total national,2022-06
69227.0,2022,5,hotel_occupancy,total national,2022-05
78405.0,2022,4,hotel_occupancy,total national,2022-04
44240.0,2022,3,hotel_occupancy,total national,2022-03
39233.0,2022,2,hotel_occupancy,total national,2022-02
25086.0,2022,1,hotel_occupancy,total national,2022-01
38059.0,2025,2,hotel_occupancy,total national,2025-02
26293.0,2025,1,hotel_occupancy,total national,2025-01
63177.0,2024,12,hotel_occupancy,total national,2024-12
62344.0,2024,11,hotel_occupancy,total national,2024-11
70181.0,2024,10,hotel_occupancy,total national,2024-10
63206.0,2024,9,hotel_occupancy,total national,2024-09
99030.0,2024,8,hotel_occupancy,total national,2024-08
77753.0,2024,7,hotel_occupancy,total national,2024-07
63119.0,2024,6,hotel_occupancy,total national,2024-06
64839.0,2024,5,hotel_occupancy,total national,2024-05
54217.0,2024,4,hotel_occupancy,total national,2024-04
66606.0,2024,3,hotel_occupancy,total national,2024-03
35901.0,2024,2,hotel_occupancy,total national,2024-02
27839.0,2024,1,hotel_occupancy,total national,2024-01
68581.0,2023,12,hotel_occupancy,total national,2023-12
50412.0,2023,11,hotel_occupancy,total national,2023-11
64567.0,2023,10,hotel_occupancy,total national,2023-10
63618.0,2023,9,hotel_occupancy,total national,2023-09
94082.0,2023,8,hotel_occupancy,total national,2023-08
76389.0,2023,7,hotel_occupancy,total national,2023-07
63555.0,2023,6,hotel_occupancy,total national,2023-06
54358.0,2023,5,hotel_occupancy,total national,2023-05
82040.0,2023,4,hotel_occupancy,total national,2023-04
48374.0,2023,3,hotel_occupancy,total national,2023-03
38104.0,2023,2,hotel_occupancy,total national,2023-02
25542.0,2023,1,hotel_occupancy,total national,2023-01
60852.0,2022,12,hotel_occupancy,total national,2022-12
49146.0,2022,11,hotel_occupancy,total national,2022-11
67543.0,2022,10,hotel_occupancy,total national,2022-10
59793.0,2022,9,hotel_occupancy,total national,2022-09
93625.0,2022,8,hotel_occupancy,total national,2022-08
80260.0,2022,7,hotel_occupancy,total national,2022-07
58505.0,2022,6,hotel_occupancy,total national,2022-06
60361.0,2022,5,hotel_occupancy,total national,2022-05
73603.0,2022,4,hotel_occupancy,total national,2022-04
42423.0,2022,3,hotel_occupancy,total national,2022-03
37937.0,2022,2,hotel_occupancy,total national,2022-02
24210.0,2022,1,hotel_occupancy,total national,2022-01
2385.0,2025,2,hotel_occupancy,total national,2025-02
1688.0,2025,1,hotel_occupancy,total national,2025-01
2900.0,2024,12,hotel_occupancy,total national,2024-12
3659.0,2024,11,hotel_occupancy,total national,2024-11
7466.0,2024,10,hotel_occupancy,total national,2024-10
10579.0,2024,9,hotel_occupancy,total national,2024-09
14042.0,2024,8,hotel_occupancy,total national,2024-08
14521.0,2024,7,hotel_occupancy,total national,2024-07
9699.0,2024,6,hotel_occupancy,total national,2024-06
8647.0,2024,5,hotel_occupancy,total national,2024-05
7079.0,2024,4,hotel_occupancy,total national,2024-04
3993.0,2024,3,hotel_occupancy,total national,2024-03
2630.0,2024,2,hotel_occupancy,total national,2024-02
2090.0,2024,1,hotel_occupancy,total national,2024-01
3202.0,2023,12,hotel_occupancy,total national,2023-12
2303.0,2023,11,hotel_occupancy,total national,2023-11
5498.0,2023,10,hotel_occupancy,total national,2023-10
9614.0,2023,9,hotel_occupancy,total national,2023-09
12075.0,2023,8,hotel_occupancy,total national,2023-08
10046.0,2023,7,hotel_occupancy,total national,2023-07
8712.0,2023,6,hotel_occupancy,total national,2023-06
9711.0,2023,5,hotel_occupancy,total national,2023-05
7880.0,2023,4,hotel_occupancy,total national,2023-04
2917.0,2023,3,hotel_occupancy,total national,2023-03
3083.0,2023,2,hotel_occupancy,total national,2023-02
1975.0,2023,1,hotel_occupancy,total national,2023-01
2375.0,2022,12,hotel_occupancy,total national,2022-12
2535.0,2022,11,hotel_occupancy,total national,2022-11
5668.0,2022,10,hotel_occupancy,total national,2022-10
9433.0,2022,9,hotel_occupancy,total national,2022-09
9687.0,2022,8,hotel_occupancy,total national,2022-08
7582.0,2022,7,hotel_occupancy,total national,2022-07
7492.0,2022,6,hotel_occupancy,total national,2022-06
8866.0,2022,5,hotel_occupancy,total national,2022-05
4801.0,2022,4,hotel_occupancy,total national,2022-04
1816.0,2022,3,hotel_occupancy,total national,2022-03
1296.0,2022,2,hotel_occupancy,total national,2022-02
876.0,2022,1,hotel_occupancy,total national,2022-01
78759.0,2025,2,hotel_occupancy,total national,2025-02
59396.0,2025,1,hotel_occupancy,total national,2025-01
162726.0,2024,12,hotel_occupancy,total national,2024-12
137708.0,2024,11,hotel_occupancy,total national,2024-11
157981.0,2024,10,hotel_occupancy,total national,2024-10
156246.0,2024,9,hotel_occupancy,total national,2024-09
342077.0,2024,8,hotel_occupancy,total national,2024-08
228301.0,2024,7,hotel_occupancy,total national,2024-07
149528.0,2024,6,hotel_occupancy,total national,2024-06
146281.0,2024,5,hotel_occupancy,total national,2024-05
124829.0,2024,4,hotel_occupancy,total national,2024-04
172274.0,2024,3,hotel_occupancy,total national,2024-03
81200.0,2024,2,hotel_occupancy,total national,2024-02
64394.0,2024,1,hotel_occupancy,total national,2024-01
184337.0,2023,12,hotel_occupancy,total national,2023-12
113412.0,2023,11,hotel_occupancy,total national,2023-11
156897.0,2023,10,hotel_occupancy,total national,2023-10
160085.0,2023,9,hotel_occupancy,total national,2023-09
339094.0,2023,8,hotel_occupancy,total national,2023-08
221852.0,2023,7,hotel_occupancy,total national,2023-07
144622.0,2023,6,hotel_occupancy,total national,2023-06
123563.0,2023,5,hotel_occupancy,total national,2023-05
203240.0,2023,4,hotel_occupancy,total national,2023-04
107137.0,2023,3,hotel_occupancy,total national,2023-03
85645.0,2023,2,hotel_occupancy,total national,2023-02
58759.0,2023,1,hotel_occupancy,total national,2023-01
