region,period,total,year,month
06 cantabria,2015-10,40.0,2015,10
06 cantabria,2015-09,176.0,2015,9
06 cantabria,2015-08,266.0,2015,8
06 cantabria,2015-07,358.0,2015,7
06 cantabria,2015-06,346.0,2015,6
06 cantabria,2015-05,329.0,2015,5
06 cantabria,2015-04,59.0,2015,4
06 cantabria,2015-03,41.0,2015,3
06 cantabria,2015-02,5.0,2015,2
06 cantabria,2015-01,0.0,2015,1
06 cantabria,2014-12,0.0,2014,12
06 cantabria,2014-11,27.0,2014,11
06 cantabria,2014-10,141.0,2014,10
06 cantabria,2014-09,192.0,2014,9
06 cantabria,2014-08,738.0,2014,8
06 cantabria,2014-07,279.0,2014,7
06 cantabria,2014-06,339.0,2014,6
06 cantabria,2014-05,254.0,2014,5
06 cantabria,2014-04,125.0,2014,4
06 cantabria,2014-03,50.0,2014,3
06 cantabria,2014-02,19.0,2014,2
06 cantabria,2014-01,3.0,2014,1
07 castilla y leã³n,2025-02,7987.0,2025,2
07 castilla y leã³n,2025-01,4808.0,2025,1
07 castilla y leã³n,2024-12,14970.0,2024,12
07 castilla y leã³n,2024-11,17376.0,2024,11
07 castilla y leã³n,2024-10,34553.0,2024,10
07 castilla y leã³n,2024-09,43518.0,2024,9
07 castilla y leã³n,2024-08,31186.0,2024,8
07 castilla y leã³n,2024-07,38657.0,2024,7
07 castilla y leã³n,2024-06,53596.0,2024,6
07 castilla y leã³n,2024-05,68030.0,2024,5
07 castilla y leã³n,2024-04,45786.0,2024,4
07 castilla y leã³n,2024-03,45272.0,2024,3
07 castilla y leã³n,2024-02,8614.0,2024,2
07 castilla y leã³n,2024-01,6113.0,2024,1
07 castilla y leã³n,2023-12,24719.0,2023,12
07 castilla y leã³n,2023-11,36513.0,2023,11
07 castilla y leã³n,2023-10,37394.0,2023,10
07 castilla y leã³n,2023-09,49424.0,2023,9
07 castilla y leã³n,2023-08,36255.0,2023,8
07 castilla y leã³n,2023-07,32091.0,2023,7
07 castilla y leã³n,2023-06,43410.0,2023,6
07 castilla y leã³n,2023-05,57159.0,2023,5
07 castilla y leã³n,2023-04,34821.0,2023,4
07 castilla y leã³n,2023-03,39108.0,2023,3
07 castilla y leã³n,2023-02,9777.0,2023,2
07 castilla y leã³n,2023-01,6671.0,2023,1
07 castilla y leã³n,2022-12,5152.0,2022,12
07 castilla y leã³n,2022-11,6380.0,2022,11
07 castilla y leã³n,2022-10,21265.0,2022,10
07 castilla y leã³n,2022-09,34908.0,2022,9
07 castilla y leã³n,2022-08,24095.0,2022,8
07 castilla y leã³n,2022-07,21340.0,2022,7
07 castilla y leã³n,2022-06,43390.0,2022,6
07 castilla y leã³n,2022-05,38243.0,2022,5
07 castilla y leã³n,2022-04,23298.0,2022,4
07 castilla y leã³n,2022-03,9053.0,2022,3
07 castilla y leã³n,2022-02,2937.0,2022,2
07 castilla y leã³n,2022-01,1303.0,2022,1
07 castilla y leã³n,2021-12,801.0,2021,12
07 castilla y leã³n,2021-11,2275.0,2021,11
07 castilla y leã³n,2021-10,15196.0,2021,10
07 castilla y leã³n,2021-09,23891.0,2021,9
07 castilla y leã³n,2021-08,13793.0,2021,8
07 castilla y leã³n,2021-07,13914.0,2021,7
07 castilla y leã³n,2021-06,7220.0,2021,6
07 castilla y leã³n,2021-05,530.0,2021,5
07 castilla y leã³n,2021-04,145.0,2021,4
07 castilla y leã³n,2021-03,0.0,2021,3
07 castilla y leã³n,2021-02,0.0,2021,2
07 castilla y leã³n,2021-01,99.0,2021,1
07 castilla y leã³n,2020-12,182.0,2020,12
07 castilla y leã³n,2020-11,0.0,2020,11
07 castilla y leã³n,2020-10,319.0,2020,10
07 castilla y leã³n,2020-09,354.0,2020,9
07 castilla y leã³n,2020-08,765.0,2020,8
07 castilla y leã³n,2020-07,1351.0,2020,7
07 castilla y leã³n,2020-06,144.0,2020,6
07 castilla y leã³n,2020-05,0.0,2020,5
07 castilla y leã³n,2020-04,0.0,2020,4
07 castilla y leã³n,2020-03,911.0,2020,3
07 castilla y leã³n,2020-02,3000.0,2020,2
07 castilla y leã³n,2020-01,1477.0,2020,1
07 castilla y leã³n,2019-12,2691.0,2019,12
07 castilla y leã³n,2019-11,2821.0,2019,11
07 castilla y leã³n,2019-10,3628.0,2019,10
07 castilla y leã³n,2019-09,2964.0,2019,9
07 castilla y leã³n,2019-08,4993.0,2019,8
07 castilla y leã³n,2019-07,5931.0,2019,7
07 castilla y leã³n,2019-06,5202.0,2019,6
07 castilla y leã³n,2019-05,5126.0,2019,5
07 castilla y leã³n,2019-04,4814.0,2019,4
07 castilla y leã³n,2019-03,4846.0,2019,3
07 castilla y leã³n,2019-02,3258.0,2019,2
07 castilla y leã³n,2019-01,974.0,2019,1
07 castilla y leã³n,2018-12,2937.0,2018,12
07 castilla y leã³n,2018-11,3229.0,2018,11
07 castilla y leã³n,2018-10,4394.0,2018,10
07 castilla y leã³n,2018-09,3401.0,2018,9
07 castilla y leã³n,2018-08,4379.0,2018,8
07 castilla y leã³n,2018-07,6809.0,2018,7
07 castilla y leã³n,2018-06,4756.0,2018,6
07 castilla y leã³n,2018-05,4885.0,2018,5
07 castilla y leã³n,2018-04,5516.0,2018,4
07 castilla y leã³n,2018-03,5443.0,2018,3
07 castilla y leã³n,2018-02,3334.0,2018,2
07 castilla y leã³n,2018-01,1458.0,2018,1
07 castilla y leã³n,2017-12,3181.0,2017,12
07 castilla y leã³n,2017-11,2688.0,2017,11
07 castilla y leã³n,2017-10,3903.0,2017,10
07 castilla y leã³n,2017-09,3011.0,2017,9
07 castilla y leã³n,2017-08,4540.0,2017,8
07 castilla y leã³n,2017-07,7078.0,2017,7
07 castilla y leã³n,2017-06,5661.0,2017,6
07 castilla y leã³n,2017-05,4804.0,2017,5
07 castilla y leã³n,2017-04,7395.0,2017,4
07 castilla y leã³n,2017-03,4857.0,2017,3
07 castilla y leã³n,2017-02,2941.0,2017,2
07 castilla y leã³n,2017-01,947.0,2017,1
07 castilla y leã³n,2016-12,2842.0,2016,12
07 castilla y leã³n,2016-11,2418.0,2016,11
07 castilla y leã³n,2016-10,4478.0,2016,10
07 castilla y leã³n,2016-09,2509.0,2016,9
07 castilla y leã³n,2016-08,5528.0,2016,8
07 castilla y leã³n,2016-07,6869.0,2016,7
07 castilla y leã³n,2016-06,5351.0,2016,6
07 castilla y leã³n,2016-05,4803.0,2016,5
07 castilla y leã³n,2016-04,5369.0,2016,4
07 castilla y leã³n,2016-03,6166.0,2016,3
07 castilla y leã³n,2016-02,3268.0,2016,2
07 castilla y leã³n,2016-01,1608.0,2016,1
07 castilla y leã³n,2015-12,3125.0,2015,12
07 castilla y leã³n,2015-11,3198.0,2015,11
07 castilla y leã³n,2015-10,3863.0,2015,10
07 castilla y leã³n,2015-09,3582.0,2015,9
07 castilla y leã³n,2015-08,4818.0,2015,8
07 castilla y leã³n,2015-07,7207.0,2015,7
07 castilla y leã³n,2015-06,5898.0,2015,6
07 castilla y leã³n,2015-05,5933.0,2015,5
07 castilla y leã³n,2015-04,5563.0,2015,4
07 castilla y leã³n,2015-03,5452.0,2015,3
07 castilla y leã³n,2015-02,2778.0,2015,2
07 castilla y leã³n,2015-01,1440.0,2015,1
07 castilla y leã³n,2014-12,3344.0,2014,12
07 castilla y leã³n,2014-11,2950.0,2014,11
07 castilla y leã³n,2014-10,3452.0,2014,10
07 castilla y leã³n,2014-09,3860.0,2014,9
07 castilla y leã³n,2014-08,4233.0,2014,8
07 castilla y leã³n,2014-07,5975.0,2014,7
07 castilla y leã³n,2014-06,5083.0,2014,6
07 castilla y leã³n,2014-05,5195.0,2014,5
07 castilla y leã³n,2014-04,5988.0,2014,4
07 castilla y leã³n,2014-03,4951.0,2014,3
07 castilla y leã³n,2014-02,2534.0,2014,2
07 castilla y leã³n,2014-01,1348.0,2014,1
07 castilla y leã³n,2025-02,7673.0,2025,2
07 castilla y leã³n,2025-01,3456.0,2025,1
07 castilla y leã³n,2024-12,9444.0,2024,12
07 castilla y leã³n,2024-11,10745.0,2024,11
07 castilla y leã³n,2024-10,17093.0,2024,10
07 castilla y leã³n,2024-09,22476.0,2024,9
07 castilla y leã³n,2024-08,17255.0,2024,8
07 castilla y leã³n,2024-07,21228.0,2024,7
07 castilla y leã³n,2024-06,25015.0,2024,6
07 castilla y leã³n,2024-05,25918.0,2024,5
07 castilla y leã³n,2024-04,18329.0,2024,4
07 castilla y leã³n,2024-03,20276.0,2024,3
07 castilla y leã³n,2024-02,4511.0,2024,2
07 castilla y leã³n,2024-01,3869.0,2024,1
07 castilla y leã³n,2023-12,13414.0,2023,12
07 castilla y leã³n,2023-11,15468.0,2023,11
07 castilla y leã³n,2023-10,15253.0,2023,10
07 castilla y leã³n,2023-09,17730.0,2023,9
07 castilla y leã³n,2023-08,19271.0,2023,8
07 castilla y leã³n,2023-07,16335.0,2023,7
07 castilla y leã³n,2023-06,27088.0,2023,6
07 castilla y leã³n,2023-05,24557.0,2023,5
07 castilla y leã³n,2023-04,17002.0,2023,4
07 castilla y leã³n,2023-03,16995.0,2023,3
07 castilla y leã³n,2023-02,4613.0,2023,2
07 castilla y leã³n,2023-01,4233.0,2023,1
07 castilla y leã³n,2022-12,4685.0,2022,12
07 castilla y leã³n,2022-11,5411.0,2022,11
07 castilla y leã³n,2022-10,10152.0,2022,10
07 castilla y leã³n,2022-09,12239.0,2022,9
07 castilla y leã³n,2022-08,12294.0,2022,8
07 castilla y leã³n,2022-07,15826.0,2022,7
07 castilla y leã³n,2022-06,29869.0,2022,6
07 castilla y leã³n,2022-05,17985.0,2022,5
07 castilla y leã³n,2022-04,13456.0,2022,4
07 castilla y leã³n,2022-03,7188.0,2022,3
07 castilla y leã³n,2022-02,2779.0,2022,2
07 castilla y leã³n,2022-01,1232.0,2022,1
07 castilla y leã³n,2021-12,775.0,2021,12
07 castilla y leã³n,2021-11,2176.0,2021,11
07 castilla y leã³n,2021-10,6970.0,2021,10
07 castilla y leã³n,2021-09,9094.0,2021,9
07 castilla y leã³n,2021-08,11173.0,2021,8
07 castilla y leã³n,2021-07,8234.0,2021,7
07 castilla y leã³n,2021-06,5060.0,2021,6
07 castilla y leã³n,2021-05,365.0,2021,5
07 castilla y leã³n,2021-04,117.0,2021,4
07 castilla y leã³n,2021-03,0.0,2021,3
07 castilla y leã³n,2021-02,0.0,2021,2
07 castilla y leã³n,2021-01,85.0,2021,1
07 castilla y leã³n,2020-12,179.0,2020,12
07 castilla y leã³n,2020-11,0.0,2020,11
07 castilla y leã³n,2020-10,272.0,2020,10
07 castilla y leã³n,2020-09,304.0,2020,9
07 castilla y leã³n,2020-08,721.0,2020,8
07 castilla y leã³n,2020-07,1327.0,2020,7
07 castilla y leã³n,2020-06,144.0,2020,6
07 castilla y leã³n,2020-05,0.0,2020,5
07 castilla y leã³n,2020-04,0.0,2020,4
07 castilla y leã³n,2020-03,888.0,2020,3
07 castilla y leã³n,2020-02,2646.0,2020,2
07 castilla y leã³n,2020-01,1469.0,2020,1
07 castilla y leã³n,2019-12,2641.0,2019,12
07 castilla y leã³n,2019-11,2538.0,2019,11
07 castilla y leã³n,2019-10,3451.0,2019,10
07 castilla y leã³n,2019-09,2513.0,2019,9
07 castilla y leã³n,2019-08,3760.0,2019,8
07 castilla y leã³n,2019-07,5147.0,2019,7
07 castilla y leã³n,2019-06,5126.0,2019,6
07 castilla y leã³n,2019-05,4437.0,2019,5
07 castilla y leã³n,2019-04,3886.0,2019,4
07 castilla y leã³n,2019-03,3978.0,2019,3
07 castilla y leã³n,2019-02,2954.0,2019,2
07 castilla y leã³n,2019-01,928.0,2019,1
07 castilla y leã³n,2018-12,2827.0,2018,12
07 castilla y leã³n,2018-11,3054.0,2018,11
07 castilla y leã³n,2018-10,4183.0,2018,10
07 castilla y leã³n,2018-09,2804.0,2018,9
07 castilla y leã³n,2018-08,3314.0,2018,8
07 castilla y leã³n,2018-07,5879.0,2018,7
07 castilla y leã³n,2018-06,4111.0,2018,6
07 castilla y leã³n,2018-05,4145.0,2018,5
07 castilla y leã³n,2018-04,4875.0,2018,4
07 castilla y leã³n,2018-03,4519.0,2018,3
07 castilla y leã³n,2018-02,2872.0,2018,2
07 castilla y leã³n,2018-01,1415.0,2018,1
07 castilla y leã³n,2017-12,2965.0,2017,12
07 castilla y leã³n,2017-11,2512.0,2017,11
07 castilla y leã³n,2017-10,3793.0,2017,10
07 castilla y leã³n,2017-09,2578.0,2017,9
07 castilla y leã³n,2017-08,3359.0,2017,8
07 castilla y leã³n,2017-07,5988.0,2017,7
07 castilla y leã³n,2017-06,5174.0,2017,6
07 castilla y leã³n,2017-05,4284.0,2017,5
07 castilla y leã³n,2017-04,6657.0,2017,4
07 castilla y leã³n,2017-03,3952.0,2017,3
07 castilla y leã³n,2017-02,2552.0,2017,2
07 castilla y leã³n,2017-01,806.0,2017,1
07 castilla y leã³n,2016-12,2515.0,2016,12
07 castilla y leã³n,2016-11,2033.0,2016,11
07 castilla y leã³n,2016-10,3917.0,2016,10
07 castilla y leã³n,2016-09,2162.0,2016,9
07 castilla y leã³n,2016-08,3774.0,2016,8
07 castilla y leã³n,2016-07,5792.0,2016,7
07 castilla y leã³n,2016-06,4883.0,2016,6
07 castilla y leã³n,2016-05,4403.0,2016,5
07 castilla y leã³n,2016-04,4445.0,2016,4
07 castilla y leã³n,2016-03,5739.0,2016,3
07 castilla y leã³n,2016-02,2583.0,2016,2
07 castilla y leã³n,2016-01,1524.0,2016,1
07 castilla y leã³n,2015-12,2928.0,2015,12
07 castilla y leã³n,2015-11,2828.0,2015,11
07 castilla y leã³n,2015-10,3415.0,2015,10
07 castilla y leã³n,2015-09,2334.0,2015,9
07 castilla y leã³n,2015-08,3038.0,2015,8
07 castilla y leã³n,2015-07,5857.0,2015,7
07 castilla y leã³n,2015-06,5225.0,2015,6
07 castilla y leã³n,2015-05,5237.0,2015,5
07 castilla y leã³n,2015-04,5008.0,2015,4
07 castilla y leã³n,2015-03,4783.0,2015,3
07 castilla y leã³n,2015-02,2245.0,2015,2
07 castilla y leã³n,2015-01,1327.0,2015,1
07 castilla y leã³n,2014-12,2975.0,2014,12
07 castilla y leã³n,2014-11,2708.0,2014,11
07 castilla y leã³n,2014-10,2884.0,2014,10
07 castilla y leã³n,2014-09,2964.0,2014,9
07 castilla y leã³n,2014-08,3341.0,2014,8
07 castilla y leã³n,2014-07,5301.0,2014,7
07 castilla y leã³n,2014-06,4738.0,2014,6
07 castilla y leã³n,2014-05,4728.0,2014,5
07 castilla y leã³n,2014-04,4953.0,2014,4
07 castilla y leã³n,2014-03,3488.0,2014,3
07 castilla y leã³n,2014-02,2078.0,2014,2
07 castilla y leã³n,2014-01,1161.0,2014,1
07 castilla y leã³n,2025-02,313.0,2025,2
07 castilla y leã³n,2025-01,1352.0,2025,1
07 castilla y leã³n,2024-12,5526.0,2024,12
07 castilla y leã³n,2024-11,6631.0,2024,11
07 castilla y leã³n,2024-10,17460.0,2024,10
07 castilla y leã³n,2024-09,21042.0,2024,9
07 castilla y leã³n,2024-08,13931.0,2024,8
07 castilla y leã³n,2024-07,17429.0,2024,7
07 castilla y leã³n,2024-06,28580.0,2024,6
07 castilla y leã³n,2024-05,42112.0,2024,5
07 castilla y leã³n,2024-04,27457.0,2024,4
07 castilla y leã³n,2024-03,24995.0,2024,3
07 castilla y leã³n,2024-02,4103.0,2024,2
07 castilla y leã³n,2024-01,2244.0,2024,1
07 castilla y leã³n,2023-12,11306.0,2023,12
07 castilla y leã³n,2023-11,21045.0,2023,11
07 castilla y leã³n,2023-10,22141.0,2023,10
07 castilla y leã³n,2023-09,31694.0,2023,9
07 castilla y leã³n,2023-08,16984.0,2023,8
07 castilla y leã³n,2023-07,15755.0,2023,7
07 castilla y leã³n,2023-06,16322.0,2023,6
07 castilla y leã³n,2023-05,32602.0,2023,5
07 castilla y leã³n,2023-04,17819.0,2023,4
07 castilla y leã³n,2023-03,22113.0,2023,3
07 castilla y leã³n,2023-02,5164.0,2023,2
07 castilla y leã³n,2023-01,2438.0,2023,1
07 castilla y leã³n,2022-12,467.0,2022,12
07 castilla y leã³n,2022-11,969.0,2022,11
07 castilla y leã³n,2022-10,11114.0,2022,10
07 castilla y leã³n,2022-09,22669.0,2022,9
07 castilla y leã³n,2022-08,11801.0,2022,8
07 castilla y leã³n,2022-07,5514.0,2022,7
07 castilla y leã³n,2022-06,13520.0,2022,6
07 castilla y leã³n,2022-05,20258.0,2022,5
07 castilla y leã³n,2022-04,9842.0,2022,4
07 castilla y leã³n,2022-03,1865.0,2022,3
07 castilla y leã³n,2022-02,158.0,2022,2
07 castilla y leã³n,2022-01,72.0,2022,1
07 castilla y leã³n,2021-12,26.0,2021,12
07 castilla y leã³n,2021-11,99.0,2021,11
07 castilla y leã³n,2021-10,8226.0,2021,10
07 castilla y leã³n,2021-09,14797.0,2021,9
07 castilla y leã³n,2021-08,2620.0,2021,8
07 castilla y leã³n,2021-07,5680.0,2021,7
07 castilla y leã³n,2021-06,2160.0,2021,6
07 castilla y leã³n,2021-05,166.0,2021,5
07 castilla y leã³n,2021-04,28.0,2021,4
07 castilla y leã³n,2021-03,0.0,2021,3
07 castilla y leã³n,2021-02,0.0,2021,2
07 castilla y leã³n,2021-01,14.0,2021,1
07 castilla y leã³n,2020-12,3.0,2020,12
07 castilla y leã³n,2020-11,0.0,2020,11
07 castilla y leã³n,2020-10,47.0,2020,10
07 castilla y leã³n,2020-09,50.0,2020,9
07 castilla y leã³n,2020-08,44.0,2020,8
07 castilla y leã³n,2020-07,24.0,2020,7
07 castilla y leã³n,2020-06,0.0,2020,6
07 castilla y leã³n,2020-05,0.0,2020,5
07 castilla y leã³n,2020-04,0.0,2020,4
07 castilla y leã³n,2020-03,23.0,2020,3
07 castilla y leã³n,2020-02,354.0,2020,2
07 castilla y leã³n,2020-01,8.0,2020,1
07 castilla y leã³n,2019-12,50.0,2019,12
07 castilla y leã³n,2019-11,283.0,2019,11
07 castilla y leã³n,2019-10,177.0,2019,10
07 castilla y leã³n,2019-09,451.0,2019,9
07 castilla y leã³n,2019-08,1233.0,2019,8
07 castilla y leã³n,2019-07,784.0,2019,7
07 castilla y leã³n,2019-06,76.0,2019,6
07 castilla y leã³n,2019-05,689.0,2019,5
07 castilla y leã³n,2019-04,928.0,2019,4
07 castilla y leã³n,2019-03,868.0,2019,3
07 castilla y leã³n,2019-02,304.0,2019,2
07 castilla y leã³n,2019-01,46.0,2019,1
07 castilla y leã³n,2018-12,110.0,2018,12
07 castilla y leã³n,2018-11,175.0,2018,11
07 castilla y leã³n,2018-10,211.0,2018,10
07 castilla y leã³n,2018-09,597.0,2018,9
07 castilla y leã³n,2018-08,1065.0,2018,8
07 castilla y leã³n,2018-07,930.0,2018,7
07 castilla y leã³n,2018-06,645.0,2018,6
07 castilla y leã³n,2018-05,740.0,2018,5
07 castilla y leã³n,2018-04,641.0,2018,4
07 castilla y leã³n,2018-03,924.0,2018,3
07 castilla y leã³n,2018-02,462.0,2018,2
07 castilla y leã³n,2018-01,43.0,2018,1
07 castilla y leã³n,2017-12,216.0,2017,12
07 castilla y leã³n,2017-11,176.0,2017,11
07 castilla y leã³n,2017-10,110.0,2017,10
07 castilla y leã³n,2017-09,433.0,2017,9
07 castilla y leã³n,2017-08,1181.0,2017,8
07 castilla y leã³n,2017-07,1090.0,2017,7
07 castilla y leã³n,2017-06,487.0,2017,6
07 castilla y leã³n,2017-05,520.0,2017,5
07 castilla y leã³n,2017-04,738.0,2017,4
07 castilla y leã³n,2017-03,905.0,2017,3
07 castilla y leã³n,2017-02,389.0,2017,2
07 castilla y leã³n,2017-01,141.0,2017,1
07 castilla y leã³n,2016-12,327.0,2016,12
07 castilla y leã³n,2016-11,385.0,2016,11
07 castilla y leã³n,2016-10,561.0,2016,10
07 castilla y leã³n,2016-09,347.0,2016,9
07 castilla y leã³n,2016-08,1754.0,2016,8
07 castilla y leã³n,2016-07,1077.0,2016,7
07 castilla y leã³n,2016-06,468.0,2016,6
07 castilla y leã³n,2016-05,400.0,2016,5
07 castilla y leã³n,2016-04,924.0,2016,4
