region,period,total,year,month
11 extremadura,2019-01,1247.0,2019,1
11 extremadura,2018-12,2519.0,2018,12
11 extremadura,2018-11,2286.0,2018,11
11 extremadura,2018-10,3473.0,2018,10
11 extremadura,2018-09,3689.0,2018,9
11 extremadura,2018-08,7887.0,2018,8
11 extremadura,2018-07,5872.0,2018,7
11 extremadura,2018-06,3078.0,2018,6
11 extremadura,2018-05,4445.0,2018,5
11 extremadura,2018-04,7664.0,2018,4
11 extremadura,2018-03,2892.0,2018,3
11 extremadura,2018-02,1734.0,2018,2
11 extremadura,2018-01,1060.0,2018,1
11 extremadura,2017-12,1595.0,2017,12
11 extremadura,2017-11,952.0,2017,11
11 extremadura,2017-10,2324.0,2017,10
11 extremadura,2017-09,2859.0,2017,9
11 extremadura,2017-08,5801.0,2017,8
11 extremadura,2017-07,6225.0,2017,7
11 extremadura,2017-06,2756.0,2017,6
11 extremadura,2017-05,3680.0,2017,5
11 extremadura,2017-04,9066.0,2017,4
11 extremadura,2017-03,1388.0,2017,3
11 extremadura,2017-02,1498.0,2017,2
11 extremadura,2017-01,957.0,2017,1
12 galicia,2024-10,17490.0,2024,10
12 galicia,2024-09,29513.0,2024,9
12 galicia,2024-08,37851.0,2024,8
12 galicia,2024-07,27173.0,2024,7
12 galicia,2024-06,23503.0,2024,6
12 galicia,2024-05,22464.0,2024,5
12 galicia,2024-04,12824.0,2024,4
12 galicia,2024-03,10897.0,2024,3
12 galicia,2024-02,4598.0,2024,2
12 galicia,2024-01,3465.0,2024,1
12 galicia,2023-12,9161.0,2023,12
12 galicia,2023-11,7069.0,2023,11
12 galicia,2023-10,17583.0,2023,10
12 galicia,2023-09,27262.0,2023,9
12 galicia,2023-08,37856.0,2023,8
12 galicia,2023-07,28654.0,2023,7
12 galicia,2023-06,21570.0,2023,6
12 galicia,2023-05,20065.0,2023,5
12 galicia,2023-04,17777.0,2023,4
12 galicia,2023-03,5994.0,2023,3
12 galicia,2023-02,4532.0,2023,2
12 galicia,2023-01,3409.0,2023,1
12 galicia,2022-12,8371.0,2022,12
12 galicia,2022-11,8673.0,2022,11
12 galicia,2022-10,18706.0,2022,10
12 galicia,2022-09,26782.0,2022,9
12 galicia,2022-08,41301.0,2022,8
12 galicia,2022-07,30775.0,2022,7
12 galicia,2022-06,23079.0,2022,6
12 galicia,2022-05,22694.0,2022,5
12 galicia,2022-04,18484.0,2022,4
12 galicia,2022-03,5519.0,2022,3
12 galicia,2022-02,4598.0,2022,2
12 galicia,2022-01,3243.0,2022,1
12 galicia,2021-12,8083.0,2021,12
12 galicia,2021-11,8474.0,2021,11
12 galicia,2021-10,19552.0,2021,10
12 galicia,2021-09,24842.0,2021,9
12 galicia,2021-08,41077.0,2021,8
12 galicia,2021-07,27885.0,2021,7
12 galicia,2021-06,11558.0,2021,6
12 galicia,2021-05,8672.0,2021,5
12 galicia,2021-04,5569.0,2021,4
12 galicia,2021-03,3329.0,2021,3
12 galicia,2021-02,292.0,2021,2
12 galicia,2021-01,601.0,2021,1
12 galicia,2020-12,1429.0,2020,12
12 galicia,2020-11,1352.0,2020,11
12 galicia,2020-10,6144.0,2020,10
12 galicia,2020-09,11530.0,2020,9
12 galicia,2020-08,28090.0,2020,8
12 galicia,2020-07,15475.0,2020,7
12 galicia,2020-06,3633.0,2020,6
12 galicia,2020-05,160.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,1379.0,2020,3
12 galicia,2020-02,5426.0,2020,2
12 galicia,2020-01,4038.0,2020,1
12 galicia,2019-12,9042.0,2019,12
12 galicia,2019-11,8648.0,2019,11
12 galicia,2019-10,18792.0,2019,10
12 galicia,2019-09,28968.0,2019,9
12 galicia,2019-08,44079.0,2019,8
12 galicia,2019-07,29363.0,2019,7
12 galicia,2019-06,26757.0,2019,6
12 galicia,2019-05,23436.0,2019,5
12 galicia,2019-04,19567.0,2019,4
12 galicia,2019-03,8268.0,2019,3
12 galicia,2019-02,5933.0,2019,2
12 galicia,2019-01,4524.0,2019,1
12 galicia,2018-12,9407.0,2018,12
12 galicia,2018-11,10054.0,2018,11
12 galicia,2018-10,20926.0,2018,10
12 galicia,2018-09,29476.0,2018,9
12 galicia,2018-08,41313.0,2018,8
12 galicia,2018-07,27771.0,2018,7
12 galicia,2018-06,23521.0,2018,6
12 galicia,2018-05,20861.0,2018,5
12 galicia,2018-04,12921.0,2018,4
12 galicia,2018-03,12294.0,2018,3
12 galicia,2018-02,6200.0,2018,2
12 galicia,2018-01,4542.0,2018,1
12 galicia,2017-12,9455.0,2017,12
12 galicia,2017-11,8745.0,2017,11
12 galicia,2017-10,18777.0,2017,10
12 galicia,2017-09,27646.0,2017,9
12 galicia,2017-08,41654.0,2017,8
12 galicia,2017-07,31851.0,2017,7
12 galicia,2017-06,22633.0,2017,6
12 galicia,2017-05,18083.0,2017,5
12 galicia,2017-04,20016.0,2017,4
12 galicia,2017-03,7662.0,2017,3
12 galicia,2017-02,5504.0,2017,2
12 galicia,2017-01,4494.0,2017,1
12 galicia,2024-10,8932.0,2024,10
12 galicia,2024-09,14559.0,2024,9
12 galicia,2024-08,28161.0,2024,8
12 galicia,2024-07,18922.0,2024,7
12 galicia,2024-06,13393.0,2024,6
12 galicia,2024-05,10927.0,2024,5
12 galicia,2024-04,6884.0,2024,4
12 galicia,2024-03,8582.0,2024,3
12 galicia,2024-02,3902.0,2024,2
12 galicia,2024-01,2927.0,2024,1
12 galicia,2023-12,8249.0,2023,12
12 galicia,2023-11,5989.0,2023,11
12 galicia,2023-10,11664.0,2023,10
12 galicia,2023-09,16621.0,2023,9
12 galicia,2023-08,28755.0,2023,8
12 galicia,2023-07,21035.0,2023,7
12 galicia,2023-06,13507.0,2023,6
12 galicia,2023-05,10273.0,2023,5
12 galicia,2023-04,11949.0,2023,4
12 galicia,2023-03,4782.0,2023,3
12 galicia,2023-02,4020.0,2023,2
12 galicia,2023-01,3029.0,2023,1
12 galicia,2022-12,7647.0,2022,12
12 galicia,2022-11,7236.0,2022,11
12 galicia,2022-10,12234.0,2022,10
12 galicia,2022-09,16616.0,2022,9
12 galicia,2022-08,31228.0,2022,8
12 galicia,2022-07,22597.0,2022,7
12 galicia,2022-06,14840.0,2022,6
12 galicia,2022-05,13041.0,2022,5
12 galicia,2022-04,13083.0,2022,4
12 galicia,2022-03,4868.0,2022,3
12 galicia,2022-02,4091.0,2022,2
12 galicia,2022-01,3031.0,2022,1
12 galicia,2021-12,7460.0,2021,12
12 galicia,2021-11,7383.0,2021,11
12 galicia,2021-10,15692.0,2021,10
12 galicia,2021-09,19350.0,2021,9
12 galicia,2021-08,36573.0,2021,8
12 galicia,2021-07,25411.0,2021,7
12 galicia,2021-06,10416.0,2021,6
12 galicia,2021-05,8227.0,2021,5
12 galicia,2021-04,5358.0,2021,4
12 galicia,2021-03,3226.0,2021,3
12 galicia,2021-02,292.0,2021,2
12 galicia,2021-01,597.0,2021,1
12 galicia,2020-12,1414.0,2020,12
12 galicia,2020-11,0.0,2020,11
12 galicia,2020-10,5923.0,2020,10
12 galicia,2020-09,10625.0,2020,9
12 galicia,2020-08,26122.0,2020,8
12 galicia,2020-07,14506.0,2020,7
12 galicia,2020-06,3585.0,2020,6
12 galicia,2020-05,0.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,1151.0,2020,3
12 galicia,2020-02,4833.0,2020,2
12 galicia,2020-01,3549.0,2020,1
12 galicia,2019-12,8055.0,2019,12
12 galicia,2019-11,7445.0,2019,11
12 galicia,2019-10,11482.0,2019,10
12 galicia,2019-09,16084.0,2019,9
12 galicia,2019-08,34278.0,2019,8
12 galicia,2019-07,20847.0,2019,7
12 galicia,2019-06,15416.0,2019,6
12 galicia,2019-05,12270.0,2019,5
12 galicia,2019-04,13520.0,2019,4
12 galicia,2019-03,7090.0,2019,3
12 galicia,2019-02,5374.0,2019,2
12 galicia,2019-01,3959.0,2019,1
12 galicia,2018-12,8457.0,2018,12
12 galicia,2018-11,8653.0,2018,11
12 galicia,2018-10,12952.0,2018,10
12 galicia,2018-09,18060.0,2018,9
12 galicia,2018-08,32012.0,2018,8
12 galicia,2018-07,19928.0,2018,7
12 galicia,2018-06,14982.0,2018,6
12 galicia,2018-05,11897.0,2018,5
12 galicia,2018-04,9128.0,2018,4
12 galicia,2018-03,10626.0,2018,3
12 galicia,2018-02,5343.0,2018,2
12 galicia,2018-01,3962.0,2018,1
12 galicia,2017-12,8857.0,2017,12
12 galicia,2017-11,7800.0,2017,11
12 galicia,2017-10,13123.0,2017,10
12 galicia,2017-09,17945.0,2017,9
12 galicia,2017-08,32464.0,2017,8
12 galicia,2017-07,23542.0,2017,7
12 galicia,2017-06,14223.0,2017,6
12 galicia,2017-05,10069.0,2017,5
12 galicia,2017-04,15625.0,2017,4
12 galicia,2017-03,6687.0,2017,3
12 galicia,2017-02,4722.0,2017,2
12 galicia,2017-01,4106.0,2017,1
12 galicia,2024-10,8558.0,2024,10
12 galicia,2024-09,14954.0,2024,9
12 galicia,2024-08,9690.0,2024,8
12 galicia,2024-07,8251.0,2024,7
12 galicia,2024-06,10109.0,2024,6
12 galicia,2024-05,11538.0,2024,5
12 galicia,2024-04,5940.0,2024,4
12 galicia,2024-03,2314.0,2024,3
12 galicia,2024-02,695.0,2024,2
12 galicia,2024-01,539.0,2024,1
12 galicia,2023-12,913.0,2023,12
12 galicia,2023-11,1080.0,2023,11
12 galicia,2023-10,5919.0,2023,10
12 galicia,2023-09,10642.0,2023,9
12 galicia,2023-08,9101.0,2023,8
12 galicia,2023-07,7619.0,2023,7
12 galicia,2023-06,8063.0,2023,6
12 galicia,2023-05,9792.0,2023,5
12 galicia,2023-04,5829.0,2023,4
12 galicia,2023-03,1212.0,2023,3
12 galicia,2023-02,512.0,2023,2
12 galicia,2023-01,380.0,2023,1
12 galicia,2022-12,724.0,2022,12
12 galicia,2022-11,1437.0,2022,11
12 galicia,2022-10,6472.0,2022,10
12 galicia,2022-09,10165.0,2022,9
12 galicia,2022-08,10073.0,2022,8
12 galicia,2022-07,8178.0,2022,7
12 galicia,2022-06,8239.0,2022,6
12 galicia,2022-05,9653.0,2022,5
12 galicia,2022-04,5401.0,2022,4
12 galicia,2022-03,651.0,2022,3
12 galicia,2022-02,507.0,2022,2
12 galicia,2022-01,212.0,2022,1
12 galicia,2021-12,623.0,2021,12
12 galicia,2021-11,1092.0,2021,11
12 galicia,2021-10,3860.0,2021,10
12 galicia,2021-09,5491.0,2021,9
12 galicia,2021-08,4504.0,2021,8
12 galicia,2021-07,2474.0,2021,7
12 galicia,2021-06,1142.0,2021,6
12 galicia,2021-05,445.0,2021,5
12 galicia,2021-04,211.0,2021,4
12 galicia,2021-03,103.0,2021,3
12 galicia,2021-02,0.0,2021,2
12 galicia,2021-01,4.0,2021,1
12 galicia,2020-12,15.0,2020,12
12 galicia,2020-11,0.0,2020,11
12 galicia,2020-10,221.0,2020,10
12 galicia,2020-09,905.0,2020,9
12 galicia,2020-08,1968.0,2020,8
12 galicia,2020-07,970.0,2020,7
12 galicia,2020-06,48.0,2020,6
12 galicia,2020-05,0.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,228.0,2020,3
12 galicia,2020-02,593.0,2020,2
12 galicia,2020-01,489.0,2020,1
12 galicia,2019-12,988.0,2019,12
12 galicia,2019-11,1203.0,2019,11
12 galicia,2019-10,7310.0,2019,10
12 galicia,2019-09,12884.0,2019,9
12 galicia,2019-08,9801.0,2019,8
12 galicia,2019-07,8516.0,2019,7
12 galicia,2019-06,11341.0,2019,6
12 galicia,2019-05,11166.0,2019,5
12 galicia,2019-04,6047.0,2019,4
12 galicia,2019-03,1178.0,2019,3
12 galicia,2019-02,559.0,2019,2
12 galicia,2019-01,566.0,2019,1
12 galicia,2018-12,949.0,2018,12
12 galicia,2018-11,1400.0,2018,11
12 galicia,2018-10,7974.0,2018,10
12 galicia,2018-09,11416.0,2018,9
12 galicia,2018-08,9301.0,2018,8
12 galicia,2018-07,7843.0,2018,7
12 galicia,2018-06,8539.0,2018,6
12 galicia,2018-05,8964.0,2018,5
12 galicia,2018-04,3793.0,2018,4
12 galicia,2018-03,1669.0,2018,3
12 galicia,2018-02,857.0,2018,2
12 galicia,2018-01,580.0,2018,1
12 galicia,2017-12,598.0,2017,12
12 galicia,2017-11,945.0,2017,11
12 galicia,2017-10,5654.0,2017,10
12 galicia,2017-09,9701.0,2017,9
12 galicia,2017-08,9190.0,2017,8
12 galicia,2017-07,8309.0,2017,7
12 galicia,2017-06,8410.0,2017,6
12 galicia,2017-05,8013.0,2017,5
12 galicia,2017-04,4391.0,2017,4
12 galicia,2017-03,974.0,2017,3
12 galicia,2017-02,782.0,2017,2
12 galicia,2017-01,388.0,2017,1
12 galicia,2024-10,27590.0,2024,10
12 galicia,2024-09,47113.0,2024,9
12 galicia,2024-08,102574.0,2024,8
12 galicia,2024-07,62147.0,2024,7
12 galicia,2024-06,37775.0,2024,6
12 galicia,2024-05,32919.0,2024,5
12 galicia,2024-04,18374.0,2024,4
12 galicia,2024-03,18847.0,2024,3
12 galicia,2024-02,6696.0,2024,2
12 galicia,2024-01,6076.0,2024,1
12 galicia,2023-12,18138.0,2023,12
12 galicia,2023-11,11539.0,2023,11
12 galicia,2023-10,27491.0,2023,10
12 galicia,2023-09,43755.0,2023,9
12 galicia,2023-08,105191.0,2023,8
12 galicia,2023-07,65312.0,2023,7
12 galicia,2023-06,35986.0,2023,6
12 galicia,2023-05,26838.0,2023,5
12 galicia,2023-04,29249.0,2023,4
12 galicia,2023-03,9399.0,2023,3
12 galicia,2023-02,7214.0,2023,2
12 galicia,2023-01,5723.0,2023,1
12 galicia,2022-12,16045.0,2022,12
12 galicia,2022-11,13908.0,2022,11
12 galicia,2022-10,28837.0,2022,10
12 galicia,2022-09,44132.0,2022,9
12 galicia,2022-08,104780.0,2022,8
12 galicia,2022-07,67926.0,2022,7
12 galicia,2022-06,36225.0,2022,6
12 galicia,2022-05,31762.0,2022,5
12 galicia,2022-04,31395.0,2022,4
12 galicia,2022-03,8316.0,2022,3
12 galicia,2022-02,7325.0,2022,2
12 galicia,2022-01,4948.0,2022,1
12 galicia,2021-12,15359.0,2021,12
12 galicia,2021-11,14479.0,2021,11
12 galicia,2021-10,32170.0,2021,10
12 galicia,2021-09,44164.0,2021,9
12 galicia,2021-08,108044.0,2021,8
12 galicia,2021-07,64165.0,2021,7
12 galicia,2021-06,19723.0,2021,6
12 galicia,2021-05,12695.0,2021,5
12 galicia,2021-04,9850.0,2021,4
12 galicia,2021-03,5365.0,2021,3
12 galicia,2021-02,768.0,2021,2
12 galicia,2021-01,1261.0,2021,1
12 galicia,2020-12,2531.0,2020,12
12 galicia,2020-11,2430.0,2020,11
12 galicia,2020-10,10804.0,2020,10
12 galicia,2020-09,23042.0,2020,9
12 galicia,2020-08,79752.0,2020,8
12 galicia,2020-07,42756.0,2020,7
12 galicia,2020-06,7608.0,2020,6
12 galicia,2020-05,217.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,2092.0,2020,3
12 galicia,2020-02,8218.0,2020,2
12 galicia,2020-01,6073.0,2020,1
12 galicia,2019-12,17138.0,2019,12
12 galicia,2019-11,13564.0,2019,11
12 galicia,2019-10,27544.0,2019,10
12 galicia,2019-09,46391.0,2019,9
12 galicia,2019-08,112514.0,2019,8
12 galicia,2019-07,67151.0,2019,7
12 galicia,2019-06,40696.0,2019,6
12 galicia,2019-05,35974.0,2019,5
12 galicia,2019-04,34363.0,2019,4
12 galicia,2019-03,13728.0,2019,3
12 galicia,2019-02,9928.0,2019,2
12 galicia,2019-01,7996.0,2019,1
12 galicia,2018-12,17555.0,2018,12
12 galicia,2018-11,16856.0,2018,11
12 galicia,2018-10,33379.0,2018,10
12 galicia,2018-09,49463.0,2018,9
12 galicia,2018-08,109451.0,2018,8
12 galicia,2018-07,60792.0,2018,7
12 galicia,2018-06,37725.0,2018,6
12 galicia,2018-05,30907.0,2018,5
12 galicia,2018-04,20989.0,2018,4
12 galicia,2018-03,23106.0,2018,3
12 galicia,2018-02,10602.0,2018,2
12 galicia,2018-01,7288.0,2018,1
12 galicia,2017-12,20924.0,2017,12
12 galicia,2017-11,14563.0,2017,11
12 galicia,2017-10,33456.0,2017,10
12 galicia,2017-09,51345.0,2017,9
12 galicia,2017-08,119170.0,2017,8
12 galicia,2017-07,76076.0,2017,7
12 galicia,2017-06,38842.0,2017,6
12 galicia,2017-05,28002.0,2017,5
12 galicia,2017-04,38374.0,2017,4
12 galicia,2017-03,11589.0,2017,3
12 galicia,2017-02,8834.0,2017,2
12 galicia,2017-01,7865.0,2017,1
12 galicia,2024-10,15875.0,2024,10
12 galicia,2024-09,28010.0,2024,9
12 galicia,2024-08,81760.0,2024,8
12 galicia,2024-07,46518.0,2024,7
12 galicia,2024-06,23571.0,2024,6
12 galicia,2024-05,18593.0,2024,5
12 galicia,2024-04,10878.0,2024,4
12 galicia,2024-03,15462.0,2024,3
12 galicia,2024-02,5733.0,2024,2
12 galicia,2024-01,5270.0,2024,1
12 galicia,2023-12,16357.0,2023,12
12 galicia,2023-11,10077.0,2023,11
12 galicia,2023-10,19731.0,2023,10
12 galicia,2023-09,29333.0,2023,9
12 galicia,2023-08,85705.0,2023,8
12 galicia,2023-07,51302.0,2023,7
12 galicia,2023-06,24331.0,2023,6
12 galicia,2023-05,15011.0,2023,5
12 galicia,2023-04,21858.0,2023,4
12 galicia,2023-03,7757.0,2023,3
12 galicia,2023-02,6264.0,2023,2
12 galicia,2023-01,5222.0,2023,1
12 galicia,2022-12,14941.0,2022,12
12 galicia,2022-11,11817.0,2022,11
12 galicia,2022-10,20697.0,2022,10
12 galicia,2022-09,30885.0,2022,9
12 galicia,2022-08,85005.0,2022,8
12 galicia,2022-07,52993.0,2022,7
12 galicia,2022-06,25876.0,2022,6
12 galicia,2022-05,19670.0,2022,5
12 galicia,2022-04,24057.0,2022,4
12 galicia,2022-03,7408.0,2022,3
12 galicia,2022-02,6551.0,2022,2
12 galicia,2022-01,4630.0,2022,1
12 galicia,2021-12,13992.0,2021,12
12 galicia,2021-11,12503.0,2021,11
12 galicia,2021-10,26893.0,2021,10
12 galicia,2021-09,36763.0,2021,9
12 galicia,2021-08,99439.0,2021,8
12 galicia,2021-07,59346.0,2021,7
12 galicia,2021-06,17962.0,2021,6
12 galicia,2021-05,12020.0,2021,5
12 galicia,2021-04,9000.0,2021,4
12 galicia,2021-03,5202.0,2021,3
12 galicia,2021-02,768.0,2021,2
12 galicia,2021-01,1253.0,2021,1
12 galicia,2020-12,2510.0,2020,12
12 galicia,2020-11,0.0,2020,11
12 galicia,2020-10,10408.0,2020,10
12 galicia,2020-09,21641.0,2020,9
12 galicia,2020-08,75147.0,2020,8
12 galicia,2020-07,39973.0,2020,7
12 galicia,2020-06,7539.0,2020,6
12 galicia,2020-05,0.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,1838.0,2020,3
12 galicia,2020-02,7445.0,2020,2
12 galicia,2020-01,5439.0,2020,1
12 galicia,2019-12,15556.0,2019,12
12 galicia,2019-11,11908.0,2019,11
12 galicia,2019-10,18588.0,2019,10
12 galicia,2019-09,29322.0,2019,9
12 galicia,2019-08,92647.0,2019,8
12 galicia,2019-07,50196.0,2019,7
12 galicia,2019-06,25416.0,2019,6
12 galicia,2019-05,19041.0,2019,5
12 galicia,2019-04,25230.0,2019,4
12 galicia,2019-03,11326.0,2019,3
12 galicia,2019-02,8041.0,2019,2
12 galicia,2019-01,7121.0,2019,1
12 galicia,2018-12,15403.0,2018,12
12 galicia,2018-11,14413.0,2018,11
12 galicia,2018-10,21943.0,2018,10
12 galicia,2018-09,32737.0,2018,9
12 galicia,2018-08,87484.0,2018,8
12 galicia,2018-07,45155.0,2018,7
12 galicia,2018-06,24383.0,2018,6
12 galicia,2018-05,18919.0,2018,5
12 galicia,2018-04,15520.0,2018,4
12 galicia,2018-03,20288.0,2018,3
12 galicia,2018-02,8972.0,2018,2
12 galicia,2018-01,6169.0,2018,1
12 galicia,2017-12,19428.0,2017,12
12 galicia,2017-11,12758.0,2017,11
12 galicia,2017-10,24210.0,2017,10
12 galicia,2017-09,35247.0,2017,9
12 galicia,2017-08,95040.0,2017,8
12 galicia,2017-07,57006.0,2017,7
12 galicia,2017-06,24864.0,2017,6
12 galicia,2017-05,15662.0,2017,5
12 galicia,2017-04,31194.0,2017,4
12 galicia,2017-03,10142.0,2017,3
12 galicia,2017-02,7330.0,2017,2
12 galicia,2017-01,7178.0,2017,1
12 galicia,2024-10,11715.0,2024,10
12 galicia,2024-09,19103.0,2024,9
12 galicia,2024-08,20814.0,2024,8
12 galicia,2024-07,15630.0,2024,7
12 galicia,2024-06,14205.0,2024,6
12 galicia,2024-05,14326.0,2024,5
12 galicia,2024-04,7497.0,2024,4
12 galicia,2024-03,3385.0,2024,3
12 galicia,2024-02,963.0,2024,2
12 galicia,2024-01,806.0,2024,1
12 galicia,2023-12,1781.0,2023,12
12 galicia,2023-11,1462.0,2023,11
12 galicia,2023-10,7760.0,2023,10
12 galicia,2023-09,14422.0,2023,9
12 galicia,2023-08,19486.0,2023,8
12 galicia,2023-07,14010.0,2023,7
12 galicia,2023-06,11655.0,2023,6
12 galicia,2023-05,11826.0,2023,5
12 galicia,2023-04,7391.0,2023,4
12 galicia,2023-03,1642.0,2023,3
12 galicia,2023-02,950.0,2023,2
12 galicia,2023-01,501.0,2023,1
12 galicia,2022-12,1104.0,2022,12
12 galicia,2022-11,2092.0,2022,11
12 galicia,2022-10,8140.0,2022,10
12 galicia,2022-09,13247.0,2022,9
12 galicia,2022-08,19775.0,2022,8
12 galicia,2022-07,14933.0,2022,7
12 galicia,2022-06,10349.0,2022,6
12 galicia,2022-05,12092.0,2022,5
12 galicia,2022-04,7338.0,2022,4
12 galicia,2022-03,909.0,2022,3
12 galicia,2022-02,773.0,2022,2
12 galicia,2022-01,318.0,2022,1
12 galicia,2021-12,1368.0,2021,12
12 galicia,2021-11,1976.0,2021,11
12 galicia,2021-10,5278.0,2021,10
12 galicia,2021-09,7401.0,2021,9
12 galicia,2021-08,8605.0,2021,8
12 galicia,2021-07,4819.0,2021,7
12 galicia,2021-06,1761.0,2021,6
12 galicia,2021-05,675.0,2021,5
12 galicia,2021-04,850.0,2021,4
12 galicia,2021-03,163.0,2021,3
12 galicia,2021-02,0.0,2021,2
12 galicia,2021-01,8.0,2021,1
12 galicia,2020-12,21.0,2020,12
12 galicia,2020-11,0.0,2020,11
12 galicia,2020-10,396.0,2020,10
12 galicia,2020-09,1401.0,2020,9
12 galicia,2020-08,4605.0,2020,8
12 galicia,2020-07,2783.0,2020,7
12 galicia,2020-06,70.0,2020,6
12 galicia,2020-05,0.0,2020,5
12 galicia,2020-04,0.0,2020,4
12 galicia,2020-03,254.0,2020,3
12 galicia,2020-02,773.0,2020,2
12 galicia,2020-01,634.0,2020,1
12 galicia,2019-12,1582.0,2019,12
12 galicia,2019-11,1657.0,2019,11
12 galicia,2019-10,8956.0,2019,10
12 galicia,2019-09,17069.0,2019,9
12 galicia,2019-08,19867.0,2019,8
12 galicia,2019-07,16955.0,2019,7
12 galicia,2019-06,15280.0,2019,6
12 galicia,2019-05,16933.0,2019,5
12 galicia,2019-04,9133.0,2019,4
12 galicia,2019-03,2402.0,2019,3
12 galicia,2019-02,1887.0,2019,2
12 galicia,2019-01,875.0,2019,1
12 galicia,2018-12,2152.0,2018,12
12 galicia,2018-11,2443.0,2018,11
12 galicia,2018-10,11436.0,2018,10
12 galicia,2018-09,16726.0,2018,9
12 galicia,2018-08,21967.0,2018,8
12 galicia,2018-07,15637.0,2018,7
12 galicia,2018-06,13342.0,2018,6
12 galicia,2018-05,11988.0,2018,5
12 galicia,2018-04,5469.0,2018,4
12 galicia,2018-03,2817.0,2018,3
12 galicia,2018-02,1630.0,2018,2
12 galicia,2018-01,1119.0,2018,1
12 galicia,2017-12,1496.0,2017,12
12 galicia,2017-11,1805.0,2017,11
12 galicia,2017-10,9246.0,2017,10
12 galicia,2017-09,16098.0,2017,9
12 galicia,2017-08,24130.0,2017,8
12 galicia,2017-07,19070.0,2017,7
12 galicia,2017-06,13978.0,2017,6
12 galicia,2017-05,12340.0,2017,5
12 galicia,2017-04,7180.0,2017,4
12 galicia,2017-03,1447.0,2017,3
12 galicia,2017-02,1504.0,2017,2
12 galicia,2017-01,687.0,2017,1
"13 madrid, comunidad de",2024-10,12872.0,2024,10
"13 madrid, comunidad de",2024-09,12246.0,2024,9
"13 madrid, comunidad de",2024-08,12597.0,2024,8
"13 madrid, comunidad de",2024-07,11373.0,2024,7
"13 madrid, comunidad de",2024-06,14070.0,2024,6
"13 madrid, comunidad de",2024-05,13363.0,2024,5
"13 madrid, comunidad de",2024-04,10555.0,2024,4
"13 madrid, comunidad de",2024-03,10809.0,2024,3
"13 madrid, comunidad de",2024-02,10999.0,2024,2
"13 madrid, comunidad de",2024-01,6337.0,2024,1
"13 madrid, comunidad de",2023-12,12839.0,2023,12
"13 madrid, comunidad de",2023-11,10093.0,2023,11
"13 madrid, comunidad de",2023-10,12989.0,2023,10
"13 madrid, comunidad de",2023-09,15225.0,2023,9
"13 madrid, comunidad de",2023-08,13463.0,2023,8
"13 madrid, comunidad de",2023-07,14412.0,2023,7
"13 madrid, comunidad de",2023-06,14185.0,2023,6
"13 madrid, comunidad de",2023-05,11243.0,2023,5
"13 madrid, comunidad de",2023-04,12353.0,2023,4
"13 madrid, comunidad de",2023-03,9290.0,2023,3
